utterance,target
min of the hours_per_week in dataset adult,"minimum ( data = adult , var1 = hours_per_week )"
amount of the hours_per_week in dataset adult,"summation ( data = adult , var1 = hours_per_week )"
maximum of hours_per_week in df adult,"maximum ( data = adult , var1 = hours_per_week )"
sd of the hours_per_week in data adult,"std ( data = adult , var1 = hours_per_week )"
var of hours_per_week in data adult,"variance ( data = adult , var1 = hours_per_week )"
spans of the hours_per_week in adult data,"ranges ( data = adult , var1 = hours_per_week )"
hist of hours_per_week in adult df,"histogram ( data = adult , var1 = hours_per_week )"
sum of the hours_per_week in dataset adult,"summation ( data = adult , var1 = hours_per_week )"
highest of the hours_per_week in adult data,"maximum ( data = adult , var1 = hours_per_week )"
typical of the hours_per_week in dataset adult,"mean ( data = adult , var1 = hours_per_week )"
distribution of the hours_per_week in data adult,"histogram ( data = adult , var1 = hours_per_week )"
corr of hours_per_week in adult dataset,"corr ( data = adult , var1 = hours_per_week )"
standard deviation of the hours_per_week in adult df,"std ( data = adult , var1 = hours_per_week )"
boxplot of hours_per_week in adult dataset,"boxplot ( data = adult , var1 = hours_per_week )"
mean of hours_per_week in adult df,"mean ( data = adult , var1 = hours_per_week )"
average of the hours_per_week in adult dataset,"mean ( data = adult , var1 = hours_per_week )"
sparsity of hours_per_week in df adult,"variance ( data = adult , var1 = hours_per_week )"
standard deviation of hours_per_week in adult dataset,"std ( data = adult , var1 = hours_per_week )"
smallest of the hours_per_week in adult data base,"minimum ( data = adult , var1 = hours_per_week )"
amount of the hours_per_week in adult data base,"summation ( data = adult , var1 = hours_per_week )"
correlation of hours_per_week in data adult,"corr ( data = adult , var1 = hours_per_week )"
variance of the adult,variance ( data = adult )
How many info  hours_per_week > -80.79496601173699 dataset,"greater ( data = adult , var1 = hours_per_week , val = -80.79496601173699 )"
Number of rows where hours_per_week >= 3.4952130272813093 df,"greater_eq ( data = adult , var1 = hours_per_week , val = 3.4952130272813093 )"
Number of data where hours_per_week  >  17.983040193445078 dataset,"greater ( data = adult , var1 = hours_per_week , val = 17.983040193445078 )"
Number of info with hours_per_week  ==  4.691953044128553 data,"equal ( data = adult , var1 = hours_per_week , val = 4.691953044128553 )"
Number of rows  hours_per_week equal to -48.672582168524634 ,"equal ( data = adult , var1 = hours_per_week , val = -48.672582168524634 )"
Number of info with hours_per_week less than or equal to -32.720154961939656 dataset,"less_eq ( data = adult , var1 = hours_per_week , val = -32.720154961939656 )"
How many rows  hours_per_week >= 18.837819342367325 ,"greater_eq ( data = adult , var1 = hours_per_week , val = 18.837819342367325 )"
Number of data where hours_per_week lower than -61.65896187198769 df,"less ( data = adult , var1 = hours_per_week , val = -61.65896187198769 )"
Number of rows  hours_per_week bigger than or equal to -44.958278405084286 dataset,"greater_eq ( data = adult , var1 = hours_per_week , val = -44.958278405084286 )"
How many entries with hours_per_week larger than or equal to 13.139058726360446 df,"greater_eq ( data = adult , var1 = hours_per_week , val = 13.139058726360446 )"
Number of data  hours_per_week  <=  -14.63460954769262 data,"less_eq ( data = adult , var1 = hours_per_week , val = -14.63460954769262 )"
How many rows with hours_per_week lower than 28.11582830127955 df,"less ( data = adult , var1 = hours_per_week , val = 28.11582830127955 )"
Number of info  hours_per_week larger than or equal to -39.80791048767356 df,"greater_eq ( data = adult , var1 = hours_per_week , val = -39.80791048767356 )"
Number of info with hours_per_week = 56.92514178547242 df,"equal ( data = adult , var1 = hours_per_week , val = 56.92514178547242 )"
Number of rows with hours_per_week larger than -36.82200870421794 data,"greater ( data = adult , var1 = hours_per_week , val = -36.82200870421794 )"
How many entries with hours_per_week bigger than or equal to -71.13970140295056 df,"greater_eq ( data = adult , var1 = hours_per_week , val = -71.13970140295056 )"
Number of rows with hours_per_week larger than 32.770328175554965 dataset,"greater ( data = adult , var1 = hours_per_week , val = 32.770328175554965 )"
How many data with hours_per_week  <  90.22416136612321 ,"less ( data = adult , var1 = hours_per_week , val = 90.22416136612321 )"
How many info with hours_per_week  >  86.3156222282791 dataset,"greater ( data = adult , var1 = hours_per_week , val = 86.3156222282791 )"
Number of rows with hours_per_week larger than or equal to -64.27372128281652 df,"greater_eq ( data = adult , var1 = hours_per_week , val = -64.27372128281652 )"
scatter plot of hours_per_week with education in data adult,"scatterplot ( data = adult, var1 = hours_per_week , var2 = education )"
scatterplot between hours_per_week and age in adult df,"scatterplot ( data = adult, var1 = hours_per_week , var2 = age )"
scatterplot of hours_per_week and education_num in adult dataset,"scatterplot ( data = adult, var1 = hours_per_week , var2 = education_num )"
scatter plot of hours_per_week with education in adult df,"scatterplot ( data = adult, var1 = hours_per_week , var2 = education )"
scatterplot between hours_per_week and marital_status in adult dataset,"scatterplot ( data = adult, var1 = hours_per_week , var2 = marital_status )"
correlation of hours_per_week with relationship in adult data,"corr ( data = adult, var1 = hours_per_week , var2 = relationship )"
cor of hours_per_week and native_country in data adult,"corr ( data = adult, var1 = hours_per_week , var2 = native_country )"
scatterplot between hours_per_week and fnlwgt in adult df,"scatterplot ( data = adult, var1 = hours_per_week , var2 = fnlwgt )"
corr between hours_per_week with education_num in adult data base,"corr ( data = adult, var1 = hours_per_week , var2 = education_num )"
scatter plot of hours_per_week and race in adult data base,"scatterplot ( data = adult, var1 = hours_per_week , var2 = race )"
load adult   in d,load ( data = adult )
store adult dataset  and store in variable {data}_data,load ( data = adult )
store adult   and store in variable ,load ( data = adult )
store adult dataset  in {data}_data,load ( data = adult )
load adult dataset ,load ( data = adult )
typical of the native_country in adult,"mean ( data = adult , var1 = native_country )"
hist of the native_country in adult data,"histogram ( data = adult , var1 = native_country )"
corr of native_country in adult data base,"corr ( data = adult , var1 = native_country )"
ranges of the native_country in adult df,"ranges ( data = adult , var1 = native_country )"
minimum of native_country in adult data,"minimum ( data = adult , var1 = native_country )"
distribution of native_country in adult df,"histogram ( data = adult , var1 = native_country )"
variance of the native_country in adult df,"variance ( data = adult , var1 = native_country )"
sd of the native_country in df adult,"std ( data = adult , var1 = native_country )"
correlation of the native_country in adult df,"corr ( data = adult , var1 = native_country )"
maximum of native_country in adult data,"maximum ( data = adult , var1 = native_country )"
histogram of the native_country in adult df,"histogram ( data = adult , var1 = native_country )"
deviation of the native_country in df adult,"std ( data = adult , var1 = native_country )"
maximum of the native_country in dataset adult,"maximum ( data = adult , var1 = native_country )"
largest of the native_country in dataset adult,"maximum ( data = adult , var1 = native_country )"
sum of native_country in adult data base,"summation ( data = adult , var1 = native_country )"
sum of native_country in dataset adult,"summation ( data = adult , var1 = native_country )"
mean of native_country in adult data,"mean ( data = adult , var1 = native_country )"
span of the native_country in adult dataset,"ranges ( data = adult , var1 = native_country )"
cor of native_country in adult,"corr ( data = adult , var1 = native_country )"
var of native_country in data adult,"variance ( data = adult , var1 = native_country )"
maximum of the native_country in data adult,"maximum ( data = adult , var1 = native_country )"
standard deviation of native_country in adult data base,"std ( data = adult , var1 = native_country )"
ranges of the native_country in df adult,"ranges ( data = adult , var1 = native_country )"
quantity of native_country in df adult,"summation ( data = adult , var1 = native_country )"
correlation of the native_country in dataset adult,"corr ( data = adult , var1 = native_country )"
sparsity of the native_country in adult,"std ( data = adult , var1 = native_country )"
spans of native_country in adult dataset,"ranges ( data = adult , var1 = native_country )"
highest of native_country in adult,"maximum ( data = adult , var1 = native_country )"
highest of native_country in data adult,"maximum ( data = adult , var1 = native_country )"
hist of the native_country in adult dataset,"histogram ( data = adult , var1 = native_country )"
standard deviation of adult,std ( data = adult )
How many data  native_country larger than or equal to -38.292892019164015 dataset,"greater_eq ( data = adult , var1 = native_country , val = -38.292892019164015 )"
Number of entries where native_country is 28.283973319480026 ,"equal ( data = adult , var1 = native_country , val = 28.283973319480026 )"
How many info  native_country higher than -98.90544424219672 df,"greater ( data = adult , var1 = native_country , val = -98.90544424219672 )"
Number of rows  native_country larger than or same as -82.96623186628413 data,"greater_eq ( data = adult , var1 = native_country , val = -82.96623186628413 )"
How many rows where native_country  >  80.09537233771113 df,"greater ( data = adult , var1 = native_country , val = 80.09537233771113 )"
Number of data with native_country  <=  43.812269695179936 ,"less_eq ( data = adult , var1 = native_country , val = 43.812269695179936 )"
Number of info where native_country less than or equal to -8.740160026483721 ,"less_eq ( data = adult , var1 = native_country , val = -8.740160026483721 )"
Number of rows where native_country  <  -70.89835395659554 df,"less ( data = adult , var1 = native_country , val = -70.89835395659554 )"
Number of data  native_country  =  17.01817793685882 data,"equal ( data = adult , var1 = native_country , val = 17.01817793685882 )"
How many rows where native_country less than or same as -66.42941391443333 dataset,"less_eq ( data = adult , var1 = native_country , val = -66.42941391443333 )"
Number of rows  native_country >= 86.4620408312799 data,"greater_eq ( data = adult , var1 = native_country , val = 86.4620408312799 )"
