"utterance","target"
cor of the capital_loss in adult data,"corr ( data = adult , var1 = capital_loss )"
correlation of capital_loss in adult data,"corr ( data = adult , var1 = capital_loss )"
sd of capital_loss in adult df,"std ( data = adult , var1 = capital_loss )"
quantity of capital_loss in adult data base,"summation ( data = adult , var1 = capital_loss )"
standard deviation of capital_loss in data adult,"std ( data = adult , var1 = capital_loss )"
correlation of capital_loss in adult data,"corr ( data = adult , var1 = capital_loss )"
standard deviation of capital_loss in df adult,"std ( data = adult , var1 = capital_loss )"
amount of the capital_loss in adult,"summation ( data = adult , var1 = capital_loss )"
sparsity of the capital_loss in adult data base,"std ( data = adult , var1 = capital_loss )"
aggregate of capital_loss in adult df,"summation ( data = adult , var1 = capital_loss )"
ranges of the capital_loss in data adult,"ranges ( data = adult , var1 = capital_loss )"
spans of the capital_loss in adult data base,"ranges ( data = adult , var1 = capital_loss )"
variance of capital_loss in adult df,"variance ( data = adult , var1 = capital_loss )"
max of capital_loss in adult data base,"maximum ( data = adult , var1 = capital_loss )"
sd of the capital_loss in adult data,"std ( data = adult , var1 = capital_loss )"
quantity of capital_loss in adult dataset,"summation ( data = adult , var1 = capital_loss )"
boxplot of capital_loss in df adult,"boxplot ( data = adult , var1 = capital_loss )"
boxplot of the capital_loss in data adult,"boxplot ( data = adult , var1 = capital_loss )"
corr of adult,corr ( data = adult )
How many entries with capital_loss greater than or equal to 43.61552597958607 data,"greater_eq ( data = adult , var1 = capital_loss , val = 43.61552597958607 )"
Number of entries with capital_loss less than or equal to 78.28750542926122 dataset,"less_eq ( data = adult , var1 = capital_loss , val = 78.28750542926122 )"
Number of info where capital_loss greater than or same as -95.42725261341096 ,"greater_eq ( data = adult , var1 = capital_loss , val = -95.42725261341096 )"
Number of entries where capital_loss  ==  83.44295015185907 dataset,"equal ( data = adult , var1 = capital_loss , val = 83.44295015185907 )"
How many info  capital_loss smaller than -43.46704454061838 data,"less ( data = adult , var1 = capital_loss , val = -43.46704454061838 )"
How many rows where capital_loss bigger than or equal to -28.127316173577356 dataset,"greater_eq ( data = adult , var1 = capital_loss , val = -28.127316173577356 )"
How many entries where capital_loss less than or equal to -98.23387502856824 data,"less_eq ( data = adult , var1 = capital_loss , val = -98.23387502856824 )"
How many entries with capital_loss <= 69.96316772330871 data,"less_eq ( data = adult , var1 = capital_loss , val = 69.96316772330871 )"
How many data  capital_loss  =  3.4779832857299198 dataset,"equal ( data = adult , var1 = capital_loss , val = 3.4779832857299198 )"
How many info  capital_loss bigger than or same as -80.98373715253257 dataset,"greater_eq ( data = adult , var1 = capital_loss , val = -80.98373715253257 )"
How many entries  capital_loss less than -68.82138692069483 df,"less ( data = adult , var1 = capital_loss , val = -68.82138692069483 )"
Number of entries with capital_loss greater than or same as 50.660493203502824 ,"greater_eq ( data = adult , var1 = capital_loss , val = 50.660493203502824 )"
Number of data where capital_loss greater than or equal to 9.56514687261327 ,"greater_eq ( data = adult , var1 = capital_loss , val = 9.56514687261327 )"
Number of entries where capital_loss is -50.91368396202396 df,"equal ( data = adult , var1 = capital_loss , val = -50.91368396202396 )"
Number of info  capital_loss > -41.66225542755391 dataset,"greater ( data = adult , var1 = capital_loss , val = -41.66225542755391 )"
Number of entries where capital_loss larger than 68.01502302637812 dataset,"greater ( data = adult , var1 = capital_loss , val = 68.01502302637812 )"
Number of entries  capital_loss == -9.267155730785689 df,"equal ( data = adult , var1 = capital_loss , val = -9.267155730785689 )"
Number of info where capital_loss bigger than or equal to 7.129349156871228 data,"greater_eq ( data = adult , var1 = capital_loss , val = 7.129349156871228 )"
Number of info with capital_loss bigger than or same as -21.15415727156207 dataset,"greater_eq ( data = adult , var1 = capital_loss , val = -21.15415727156207 )"
How many info with capital_loss lower than or equal to 44.95999479978869 data,"less_eq ( data = adult , var1 = capital_loss , val = 44.95999479978869 )"
scatterplot of capital_loss and race in data adult,"scatterplot ( data = adult, var1 = capital_loss , var2 = race )"
cor of capital_loss and workclass in adult df,"corr ( data = adult, var1 = capital_loss , var2 = workclass )"
corr between capital_loss and capital_gain in data adult,"corr ( data = adult, var1 = capital_loss , var2 = capital_gain )"
scatter plot between capital_loss with age in adult data,"scatterplot ( data = adult, var1 = capital_loss , var2 = age )"
scatterplot between capital_loss and sex in dataset adult,"scatterplot ( data = adult, var1 = capital_loss , var2 = sex )"
scatterplot of capital_loss with race in adult dataset,"scatterplot ( data = adult, var1 = capital_loss , var2 = race )"
cor of capital_loss with occupation in dataset adult,"corr ( data = adult, var1 = capital_loss , var2 = occupation )"
scatter plot between capital_loss with occupation in dataset adult,"scatterplot ( data = adult, var1 = capital_loss , var2 = occupation )"
scatterplot of capital_loss with age in adult data,"scatterplot ( data = adult, var1 = capital_loss , var2 = age )"
scatter plot between capital_loss with race in adult data base,"scatterplot ( data = adult, var1 = capital_loss , var2 = race )"
load adult dataset ,load ( data = adult )
store adult dataset  and store in variable ,load ( data = adult )
load adult data  in {data}df,load ( data = adult )
load adult data  and store in variable ,load ( data = adult )
store adult dataset ,load ( data = adult )
ranges of the hours_per_week in adult data base,"ranges ( data = adult , var1 = hours_per_week )"
boxplot of the hours_per_week in adult,"boxplot ( data = adult , var1 = hours_per_week )"
max of hours_per_week in adult data base,"maximum ( data = adult , var1 = hours_per_week )"
range of hours_per_week in adult,"ranges ( data = adult , var1 = hours_per_week )"
sparsity of the hours_per_week in adult df,"variance ( data = adult , var1 = hours_per_week )"
correlation of hours_per_week in dataset adult,"corr ( data = adult , var1 = hours_per_week )"
histogram of the hours_per_week in df adult,"histogram ( data = adult , var1 = hours_per_week )"
mean of the hours_per_week in dataset adult,"mean ( data = adult , var1 = hours_per_week )"
corr of the hours_per_week in adult data,"corr ( data = adult , var1 = hours_per_week )"
deviation of the hours_per_week in adult df,"std ( data = adult , var1 = hours_per_week )"
sum of hours_per_week in adult df,"summation ( data = adult , var1 = hours_per_week )"
quantile of the hours_per_week in adult data base,"quantile ( data = adult , var1 = hours_per_week )"
quantity of the hours_per_week in adult data base,"summation ( data = adult , var1 = hours_per_week )"
range of the hours_per_week in adult data,"ranges ( data = adult , var1 = hours_per_week )"
aggregate of the hours_per_week in adult dataset,"summation ( data = adult , var1 = hours_per_week )"
aggregate of hours_per_week in adult dataset,"summation ( data = adult , var1 = hours_per_week )"
sum of the hours_per_week in df adult,"summation ( data = adult , var1 = hours_per_week )"
mean of the hours_per_week in df adult,"mean ( data = adult , var1 = hours_per_week )"
standard deviation of the hours_per_week in adult df,"std ( data = adult , var1 = hours_per_week )"
distribution of hours_per_week in dataset adult,"histogram ( data = adult , var1 = hours_per_week )"
span of hours_per_week in adult data base,"ranges ( data = adult , var1 = hours_per_week )"
variance of the hours_per_week in adult,"variance ( data = adult , var1 = hours_per_week )"
sd of hours_per_week in adult data,"std ( data = adult , var1 = hours_per_week )"
distribution of hours_per_week in adult df,"histogram ( data = adult , var1 = hours_per_week )"
typical of hours_per_week in adult,"mean ( data = adult , var1 = hours_per_week )"
maximum of the hours_per_week in adult data base,"maximum ( data = adult , var1 = hours_per_week )"
standard deviation of the hours_per_week in data adult,"std ( data = adult , var1 = hours_per_week )"
range of the hours_per_week in data adult,"ranges ( data = adult , var1 = hours_per_week )"
std of hours_per_week in adult dataset,"std ( data = adult , var1 = hours_per_week )"
min of the hours_per_week in adult data,"minimum ( data = adult , var1 = hours_per_week )"
maximum of the adult,maximum ( data = adult )
Number of rows  hours_per_week smaller than or equal to 71.0616687786029 df,"less_eq ( data = adult , var1 = hours_per_week , val = 71.0616687786029 )"
Number of entries where hours_per_week larger than or equal to -20.985311676412934 data,"greater_eq ( data = adult , var1 = hours_per_week , val = -20.985311676412934 )"
How many entries with hours_per_week lower than -24.346055544833092 ,"less ( data = adult , var1 = hours_per_week , val = -24.346055544833092 )"
Number of data  hours_per_week  =  69.21022591022978 ,"equal ( data = adult , var1 = hours_per_week , val = 69.21022591022978 )"
Number of info  hours_per_week lower than or same as -70.41403230286001 ,"less_eq ( data = adult , var1 = hours_per_week , val = -70.41403230286001 )"
Number of rows with hours_per_week greater than 97.2936201604696 dataset,"greater ( data = adult , var1 = hours_per_week , val = 97.2936201604696 )"
How many data with hours_per_week  ==  70.9370048960443 df,"equal ( data = adult , var1 = hours_per_week , val = 70.9370048960443 )"
Number of data where hours_per_week bigger than or equal to -66.85520749810867 df,"greater_eq ( data = adult , var1 = hours_per_week , val = -66.85520749810867 )"
Number of entries with hours_per_week equal to 6.827803359647831 data,"equal ( data = adult , var1 = hours_per_week , val = 6.827803359647831 )"
Number of rows with hours_per_week higher than or same as 54.89982959030371 df,"greater_eq ( data = adult , var1 = hours_per_week , val = 54.89982959030371 )"
How many entries  hours_per_week greater than or same as 7.636815345077807 data,"greater_eq ( data = adult , var1 = hours_per_week , val = 7.636815345077807 )"
Number of data with hours_per_week less than or same as 83.43109001590437 ,"less_eq ( data = adult , var1 = hours_per_week , val = 83.43109001590437 )"
How many entries  hours_per_week smaller than or equal to -86.53801019288194 dataset,"less_eq ( data = adult , var1 = hours_per_week , val = -86.53801019288194 )"
Number of data with hours_per_week >= 17.615641057705474 dataset,"greater_eq ( data = adult , var1 = hours_per_week , val = 17.615641057705474 )"
